game_id,game_key,official_name,position,jersey_number,official_id,season,season_type,week
2019011301,57830,Barry Anderson,Umpire,20,21,2018,DIV,19
2019012000,57831,Patrick Turner,Down Judge,13,70,2018,CON,20
2019012000,57831,Tom Hill,Field Judge,97,78,2018,CON,20
2019012000,57831,Gary Cavaletto,Side Judge,60,128,2018,CON,20
2019012000,57831,Bill Vinovich,Referee,52,4,2018,CON,20
2019012000,57831,Todd Prukop,Back Judge,30,120,2018,CON,20
2019012000,57831,Rusty Baynes,Line Judge,59,31,2018,CON,20
2019012000,57831,Bruce Stritesky,Umpire,102,50,2018,CON,20
2019012001,57832,Bryan Neale,Umpire,92,45,2018,CON,20
2019012001,57832,Clete Blakeman,Referee,34,119,2018,CON,20
2019012001,57832,Brad Freeman,Side Judge,88,25,2018,CON,20
2019012001,57832,Dana McKenzie,Down Judge,8,74,2018,CON,20
2019012001,57832,Greg Meyer,Back Judge,78,42,2018,CON,20
2019012001,57832,Kent Payne,Line Judge,79,28,2018,CON,20
2019012001,57832,Terry Brown,Field Judge,43,96,2018,CON,20
2019020300,57833,Steve Zimmer,Field Judge,33,116,2018,SB,22
2019020300,57833,Ed Camp,Down Judge,134,40,2018,SB,22
2019020300,57833,Rich Martinez,Alternate,39,93,2018,SB,22
2019020300,57833,Eugene Hall,Side Judge,103,108,2018,SB,22
2019020300,57833,Jeff Bergman,Line Judge,32,99,2018,SB,22
2019020300,57833,Fred Bryan,Umpire,11,98,2018,SB,22
2019020300,57833,Terrence Miles,Back Judge,111,139,2018,SB,22
2019020300,57833,John Parry,Referee,132,47,2018,SB,22
2019090500,57900,Todd Prukop,Back Judge,30,120,2019,REG,1
2019090500,57900,Tim Podraza,Line Judge,47,123,2019,REG,1
2019090500,57900,Anthony Jeffries,Field Judge,36,177,2019,REG,1
2019090500,57900,Bill Schuster,Umpire,129,88,2019,REG,1
2019090500,57900,Dana McKenzie,Down Judge,8,74,2019,REG,1
2019090500,57900,Tony Corrente,Referee,99,37,2019,REG,1
2019090500,57900,Boris Cheek,Side Judge,41,26,2019,REG,1
2019090800,57901,Greg Bradley,Line Judge,98,55,2019,REG,1
2019090800,57901,Rich Martinez,Back Judge,39,93,2019,REG,1
2019090800,57901,Paul King,Umpire,121,67,2019,REG,1
2019090800,57901,Ed Camp,Down Judge,134,40,2019,REG,1
2019090800,57901,Shawn Hochuli,Referee,83,113,2019,REG,1
2019090800,57901,Tom Hill,Field Judge,97,78,2019,REG,1
2019090800,57901,James Coleman,Side Judge,95,6,2019,REG,1
2019090801,57902,Jim Mello,Down Judge,48,2,2019,REG,1
2019090801,57902,Jimmy Russell,Side Judge,82,176,2019,REG,1
2019090801,57902,Brian Bolinger,Line Judge,40,167,2019,REG,1
2019090801,57902,Barry Anderson,Umpire,20,21,2019,REG,1
2019090801,57902,Steve Zimmer,Field Judge,33,116,2019,REG,1
2019090801,57902,Greg Yette,Back Judge,38,79,2019,REG,1
2019090801,57902,Brad Allen,Referee,122,43,2019,REG,1
2019090802,57903,Jeff Seeman,Line Judge,45,23,2019,REG,1
2019090802,57903,Eugene Hall,Side Judge,103,108,2019,REG,1
2019090802,57903,Michael Banks,Field Judge,72,20,2019,REG,1
2019090802,57903,Mark Pellis,Umpire,131,85,2019,REG,1
2019090802,57903,Carl Cheffers,Referee,51,3,2019,REG,1
2019090802,57903,Danny Short,Down Judge,113,172,2019,REG,1
2019090802,57903,Matthew Edwards,Back Judge,96,178,2019,REG,1
2019090803,57904,Patrick Holt,Down Judge,106,182,2019,REG,1
2019090803,57904,Jerome Boger,Referee,23,103,2019,REG,1
2019090803,57904,David Meslow,Field Judge,118,92,2019,REG,1
2019090803,57904,Jonah Monroe,Side Judge,120,148,2019,REG,1
2019090803,57904,Tony Steratore,Back Judge,112,131,2019,REG,1
2019090803,57904,Carl Paganelli,Umpire,124,84,2019,REG,1
2019090803,57904,Rusty Baynes,Line Judge,59,31,2019,REG,1
2019090804,57905,Mark Perlman,Line Judge,9,49,2019,REG,1
2019090804,57905,Gary Cavaletto,Side Judge,60,128,2019,REG,1
2019090804,57905,Steve Patrick,Back Judge,17,143,2019,REG,1
2019090804,57905,Phil McKinnely,Down Judge,110,65,2019,REG,1
2019090804,57905,Bill Vinovich,Referee,52,4,2019,REG,1
2019090804,57905,Bruce Stritesky,Umpire,102,50,2019,REG,1
2019090804,57905,Mearl Robinson,Field Judge,31,166,2019,REG,1
2019090805,57906,Greg Gautreaux,Side Judge,80,80,2019,REG,1
2019090805,57906,Fred Bryan,Umpire,11,98,2019,REG,1
2019090805,57906,Jerod Phillips,Down Judge,6,155,2019,REG,1
2019090805,57906,Gary Arthur,Line Judge,108,77,2019,REG,1
2019090805,57906,Clay Martin,Referee,19,46,2019,REG,1
2019090805,57906,Nathan Jones,Field Judge,42,174,2019,REG,1
2019090805,57906,Gregory Wilson,Back Judge,119,97,2019,REG,1
2019090806,57907,Ronald Torbert,Referee,62,104,2019,REG,1
2019090806,57907,Ryan Dickson,Field Judge,25,169,2019,REG,1
2019090806,57907,Mark Steinkerchner,Line Judge,84,56,2019,REG,1
2019090806,57907,Sarah Thomas,Down Judge,53,107,2019,REG,1
2019090806,57907,Scott Edwards,Side Judge,3,7,2019,REG,1
2019090806,57907,"Terry Killens, Jr.",Umpire,77,183,2019,REG,1
2019090806,57907,Anthony Josselyn,Back Judge,67,156,2019,REG,1
2019090807,57908,Dave Hawkshaw,Side Judge,107,163,2019,REG,1
2019090807,57908,Dyrol Prioleau,Field Judge,109,81,2019,REG,1
2019090807,57908,Mark Hittner,Down Judge,28,118,2019,REG,1
2019090807,57908,Bart Longson,Line Judge,2,147,2019,REG,1
2019090807,57908,Bryan Neale,Umpire,92,45,2019,REG,1
2019090807,57908,Dino Paganelli,Back Judge,105,16,2019,REG,1
2019090807,57908,Shawn Smith,Referee,14,150,2019,REG,1
2019090808,57909,Bradley Rogers,Referee,126,171,2019,REG,1
2019090808,57909,Gregory Steed,Back Judge,12,44,2019,REG,1
2019090808,57909,Kent Payne,Down Judge,79,28,2019,REG,1
2019090808,57909,Don Willard,Side Judge,58,157,2019,REG,1
2019090808,57909,Aaron Santi,Field Judge,50,149,2019,REG,1
2019090808,57909,Tony Michalek,Umpire,115,69,2019,REG,1
2019090808,57909,Julian Mapp,Line Judge,10,101,2019,REG,1
2019090809,57910,Terrence Miles,Back Judge,111,139,2019,REG,1
2019090809,57910,Mike Weatherford,Field Judge,116,36,2019,REG,1
2019090809,57910,Chad Hill,Side Judge,125,181,2019,REG,1
2019090809,57910,Scott Novak,Referee,1,94,2019,REG,1
2019090809,57910,Ramon George,Umpire,128,153,2019,REG,1
2019090809,57910,Michael Spanier,Down Judge,90,91,2019,REG,1
2019090809,57910,Walt Coleman IV,Line Judge,65,145,2019,REG,1
2019090810,57911,Keith Ferguson,Back Judge,61,68,2019,REG,1
2019090810,57911,Ruben Fowler,Umpire,71,130,2019,REG,1
2019090810,57911,Rick Patterson,Side Judge,15,105,2019,REG,1
2019090810,57911,Tom Stephan,Down Judge,68,41,2019,REG,1
2019090810,57911,Byron Boston,Line Judge,18,8,2019,REG,1
2019090810,57911,Walt Anderson,Referee,66,19,2019,REG,1
2019090810,57911,Lee Dyer,Field Judge,27,72,2019,REG,1
2019090811,57912,Richard Hall,Umpire,49,125,2019,REG,1
2019090811,57912,Mike Carr,Down Judge,63,168,2019,REG,1
2019090811,57912,Steve Freeman,Back Judge,133,129,2019,REG,1
2019090811,57912,Alex Kemp,Referee,55,106,2019,REG,1
2019090811,57912,John Jenkins,Field Judge,117,86,2019,REG,1
2019090811,57912,Jeff Bergman,Line Judge,32,99,2019,REG,1
2019090811,57912,Dale Shaw,Side Judge,104,29,2019,REG,1
2019090812,57913,Clete Blakeman,Referee,34,119,2019,REG,1
2019090812,57913,Jeff Rice,Umpire,44,9,2019,REG,1
2019090812,57913,Perry Paganelli,Back Judge,46,115,2019,REG,1
2019090812,57913,Joe Larrew,Field Judge,73,60,2019,REG,1
2019090812,57913,Jimmy Buchanan,Side Judge,86,35,2019,REG,1
2019090812,57913,Thomas Symonette,Line Judge,100,121,2019,REG,1
2019090812,57913,Jerry Bergman,Down Judge,91,57,2019,REG,1
2019090900,57914,Allen Baynes,Field Judge,56,32,2019,REG,1
2019090900,57914,Brad Freeman,Back Judge,88,25,2019,REG,1
2019090900,57914,Kevin Codey,Down Judge,16,76,2019,REG,1
2019090900,57914,Alan Eck,Umpire,76,154,2019,REG,1
2019090900,57914,Jabir Walker,Side Judge,26,34,2019,REG,1
2019090900,57914,John Hussey,Referee,35,114,2019,REG,1
2019090900,57914,Carl Johnson,Line Judge,101,117,2019,REG,1
2019090901,57915,Scott Helverson,Back Judge,93,83,2019,REG,1
2019090901,57915,Terry Brown,Field Judge,43,96,2019,REG,1
2019090901,57915,Craig Wrolstad,Referee,4,24,2019,REG,1
2019090901,57915,Steven Woods,Umpire,54,173,2019,REG,1
2019090901,57915,Patrick Turner,Down Judge,13,70,2019,REG,1
2019090901,57915,Tripp Sutter,Line Judge,37,184,2019,REG,1
2019090901,57915,Jeff Lamberth,Side Judge,21,27,2019,REG,1
2019091200,57916,Jonah Monroe,Side Judge,120,148,2019,REG,2
2019091200,57916,Rusty Baynes,Line Judge,59,31,2019,REG,2
2019091200,57916,Tony Steratore,Back Judge,112,131,2019,REG,2
2019091200,57916,David Meslow,Field Judge,118,92,2019,REG,2
2019091200,57916,Patrick Holt,Down Judge,106,182,2019,REG,2
2019091200,57916,Jerome Boger,Referee,23,103,2019,REG,2
2019091200,57916,Carl Paganelli,Umpire,124,84,2019,REG,2
2019091500,57917,Mark Steinkerchner,Line Judge,84,56,2019,REG,2
2019091500,57917,Sarah Thomas,Down Judge,53,107,2019,REG,2
2019091500,57917,Scott Edwards,Side Judge,3,7,2019,REG,2
2019091500,57917,Ronald Torbert,Referee,62,104,2019,REG,2
2019091500,57917,Ryan Dickson,Field Judge,25,169,2019,REG,2
2019091500,57917,"Terry Killens, Jr.",Umpire,77,183,2019,REG,2
2019091500,57917,Anthony Josselyn,Back Judge,67,156,2019,REG,2
2019091501,57918,Todd Prukop,Back Judge,30,120,2019,REG,2
2019091501,57918,Tim Podraza,Line Judge,47,123,2019,REG,2
2019091501,57918,Tony Corrente,Referee,99,37,2019,REG,2
2019091501,57918,Anthony Jeffries,Field Judge,36,177,2019,REG,2
2019091501,57918,Bill Schuster,Umpire,129,88,2019,REG,2
2019091501,57918,Boris Cheek,Side Judge,41,26,2019,REG,2
2019091501,57918,Michael Spanier,Down Judge,90,91,2019,REG,2
2019091502,57919,Patrick Turner,Down Judge,13,70,2019,REG,2
2019091502,57919,Tripp Sutter,Line Judge,37,184,2019,REG,2
2019091502,57919,Craig Wrolstad,Referee,4,24,2019,REG,2
2019091502,57919,Terry Brown,Field Judge,43,96,2019,REG,2
2019091502,57919,Scott Helverson,Back Judge,93,83,2019,REG,2
2019091502,57919,Jeff Lamberth,Side Judge,21,27,2019,REG,2
2019091502,57919,Steven Woods,Umpire,54,173,2019,REG,2
2019091503,57920,Carl Johnson,Line Judge,101,117,2019,REG,2
2019091503,57920,Allen Baynes,Field Judge,56,32,2019,REG,2
2019091503,57920,Kevin Codey,Down Judge,16,76,2019,REG,2
2019091503,57920,Alan Eck,Umpire,76,154,2019,REG,2
2019091503,57920,John Hussey,Referee,35,114,2019,REG,2
2019091503,57920,Jabir Walker,Side Judge,26,34,2019,REG,2
2019091503,57920,Brad Freeman,Back Judge,88,25,2019,REG,2
2019091504,57921,Ramon George,Umpire,128,153,2019,REG,2
2019091504,57921,Mike Weatherford,Field Judge,116,36,2019,REG,2
2019091504,57921,Terrence Miles,Back Judge,111,139,2019,REG,2
2019091504,57921,Walt Coleman IV,Line Judge,65,145,2019,REG,2
2019091504,57921,Derick Bowers,Down Judge,74,30,2019,REG,2
2019091504,57921,Chad Hill,Side Judge,125,181,2019,REG,2
2019091504,57921,Scott Novak,Referee,1,94,2019,REG,2
2019091505,57922,Mearl Robinson,Field Judge,31,166,2019,REG,2
2019091505,57922,Steve Patrick,Back Judge,17,143,2019,REG,2
2019091505,57922,Bill Vinovich,Referee,52,4,2019,REG,2
2019091505,57922,Bruce Stritesky,Umpire,102,50,2019,REG,2
2019091505,57922,Gary Cavaletto,Side Judge,60,128,2019,REG,2
2019091505,57922,Mark Perlman,Line Judge,9,49,2019,REG,2
2019091505,57922,Phil McKinnely,Down Judge,110,65,2019,REG,2
2019091506,57923,Dyrol Prioleau,Field Judge,109,81,2019,REG,2
2019091506,57923,Bart Longson,Line Judge,2,147,2019,REG,2
2019091506,57923,Dan Ferrell,Umpire,64,61,2019,REG,2
2019091506,57923,Dino Paganelli,Back Judge,105,16,2019,REG,2
2019091506,57923,Dave Hawkshaw,Side Judge,107,163,2019,REG,2
2019091506,57923,Shawn Smith,Referee,14,150,2019,REG,2
2019091506,57923,Mark Hittner,Down Judge,28,118,2019,REG,2
2019091507,57924,Michael Banks,Field Judge,72,20,2019,REG,2
2019091507,57924,Mark Pellis,Umpire,131,85,2019,REG,2
2019091507,57924,Eugene Hall,Side Judge,103,108,2019,REG,2
2019091507,57924,Carl Cheffers,Referee,51,3,2019,REG,2
2019091507,57924,Jeff Seeman,Line Judge,45,23,2019,REG,2
2019091507,57924,Danny Short,Down Judge,113,172,2019,REG,2
2019091507,57924,Matthew Edwards,Back Judge,96,178,2019,REG,2
2019091508,57925,Joe Larrew,Field Judge,73,60,2019,REG,2
2019091508,57925,Jimmy Buchanan,Side Judge,86,35,2019,REG,2
2019091508,57925,Jerry Bergman,Down Judge,91,57,2019,REG,2
2019091508,57925,Thomas Symonette,Line Judge,100,121,2019,REG,2
2019091508,57925,Perry Paganelli,Back Judge,46,115,2019,REG,2
2019091508,57925,Jeff Rice,Umpire,44,9,2019,REG,2
2019091508,57925,Clete Blakeman,Referee,34,119,2019,REG,2
2019091509,57926,Tom Hill,Field Judge,97,78,2019,REG,2
2019091509,57926,Shawn Hochuli,Referee,83,113,2019,REG,2
2019091509,57926,Rich Martinez,Back Judge,39,93,2019,REG,2
2019091509,57926,Greg Bradley,Line Judge,98,55,2019,REG,2
2019091509,57926,James Coleman,Side Judge,95,6,2019,REG,2
2019091509,57926,Ed Camp,Down Judge,134,40,2019,REG,2
2019091509,57926,Paul King,Umpire,121,67,2019,REG,2
2019091510,57927,Gregory Wilson,Back Judge,119,97,2019,REG,2
2019091510,57927,Clay Martin,Referee,19,46,2019,REG,2
2019091510,57927,Jerod Phillips,Down Judge,6,155,2019,REG,2
2019091510,57927,Keith Washington,Side Judge,7,75,2019,REG,2
2019091510,57927,Gary Arthur,Line Judge,108,77,2019,REG,2
2019091510,57927,Fred Bryan,Umpire,11,98,2019,REG,2
2019091510,57927,Nathan Jones,Field Judge,42,174,2019,REG,2
2019091511,57928,Greg Meyer,Back Judge,78,42,2019,REG,2
2019091511,57928,David Oliver,Down Judge,24,170,2019,REG,2
2019091511,57928,Adrian Hill,Referee,29,10,2019,REG,2
2019091511,57928,Jim Quirk,Side Judge,5,62,2019,REG,2
2019091511,57928,Mark Stewart,Line Judge,75,180,2019,REG,2
2019091511,57928,V. Land Clark,Field Judge,130,158,2019,REG,2
2019091511,57928,Roy Ellison,Umpire,81,63,2019,REG,2
2019091512,57929,Lee Dyer,Field Judge,27,72,2019,REG,2
2019091512,57929,Walt Anderson,Referee,66,19,2019,REG,2
2019091512,57929,Ruben Fowler,Umpire,71,130,2019,REG,2
2019091512,57929,Tom Stephan,Down Judge,68,41,2019,REG,2
2019091512,57929,Byron Boston,Line Judge,18,8,2019,REG,2
2019091512,57929,Keith Ferguson,Back Judge,61,68,2019,REG,2
2019091512,57929,Rick Patterson,Side Judge,15,105,2019,REG,2
2019091513,57930,Barry Anderson,Umpire,20,21,2019,REG,2
2019091513,57930,Greg Yette,Back Judge,38,79,2019,REG,2
2019091513,57930,Brad Allen,Referee,122,43,2019,REG,2
2019091513,57930,Brian Bolinger,Line Judge,40,167,2019,REG,2
2019091513,57930,Steve Zimmer,Field Judge,33,116,2019,REG,2
2019091513,57930,Jim Mello,Down Judge,48,2,2019,REG,2
2019091513,57930,Jimmy Russell,Side Judge,82,176,2019,REG,2
2019091600,57931,Jeff Bergman,Line Judge,32,99,2019,REG,2
2019091600,57931,John Jenkins,Field Judge,117,86,2019,REG,2
2019091600,57931,Dale Shaw,Side Judge,104,29,2019,REG,2
2019091600,57931,Richard Hall,Umpire,49,125,2019,REG,2
2019091600,57931,Alex Kemp,Referee,55,106,2019,REG,2
2019091600,57931,Steve Freeman,Back Judge,133,129,2019,REG,2
2019091600,57931,Mike Carr,Down Judge,63,168,2019,REG,2
2019091900,57932,Tom Hill,Field Judge,97,78,2019,REG,3
2019091900,57932,James Coleman,Side Judge,95,6,2019,REG,3
2019091900,57932,Shawn Hochuli,Referee,83,113,2019,REG,3
2019091900,57932,Paul King,Umpire,121,67,2019,REG,3
2019091900,57932,Ed Camp,Down Judge,134,40,2019,REG,3
2019091900,57932,Rich Martinez,Back Judge,39,93,2019,REG,3
2019091900,57932,Greg Bradley,Line Judge,98,55,2019,REG,3
2019092200,57933,Clete Blakeman,Referee,34,119,2019,REG,3
2019092200,57933,Thomas Symonette,Line Judge,100,121,2019,REG,3
2019092200,57933,Jimmy Buchanan,Side Judge,86,35,2019,REG,3
2019092200,57933,Jeff Rice,Umpire,44,9,2019,REG,3
2019092200,57933,Joe Larrew,Field Judge,73,60,2019,REG,3
2019092200,57933,Jerry Bergman,Down Judge,91,57,2019,REG,3
2019092200,57933,Perry Paganelli,Back Judge,46,115,2019,REG,3
2019092201,57934,Roy Ellison,Umpire,81,63,2019,REG,3
2019092201,57934,Mark Stewart,Line Judge,75,180,2019,REG,3
2019092201,57934,Adrian Hill,Referee,29,10,2019,REG,3
2019092201,57934,David Oliver,Down Judge,24,170,2019,REG,3
2019092201,57934,Jim Quirk,Side Judge,5,62,2019,REG,3
2019092201,57934,V. Land Clark,Field Judge,130,158,2019,REG,3
2019092201,57934,Greg Meyer,Back Judge,78,42,2019,REG,3
2019092202,57935,Julian Mapp,Line Judge,10,101,2019,REG,3
2019092202,57935,Tony Michalek,Umpire,115,69,2019,REG,3
2019092202,57935,Gregory Steed,Back Judge,12,44,2019,REG,3
2019092202,57935,Bradley Rogers,Referee,126,171,2019,REG,3
2019092202,57935,Aaron Santi,Field Judge,50,149,2019,REG,3
2019092202,57935,Don Willard,Side Judge,58,157,2019,REG,3
2019092202,57935,Kent Payne,Down Judge,79,28,2019,REG,3
2019092203,57936,Mike Carr,Down Judge,63,168,2019,REG,3
2019092203,57936,Alex Kemp,Referee,55,106,2019,REG,3
2019092203,57936,Dale Shaw,Side Judge,104,29,2019,REG,3
2019092203,57936,Jeff Bergman,Line Judge,32,99,2019,REG,3
2019092203,57936,Dan Ferrell,Umpire,64,61,2019,REG,3
2019092203,57936,Steve Freeman,Back Judge,133,129,2019,REG,3
2019092203,57936,John Jenkins,Field Judge,117,86,2019,REG,3
2019092204,57937,Jabir Walker,Side Judge,26,34,2019,REG,3
2019092204,57937,Carl Johnson,Line Judge,101,117,2019,REG,3
2019092204,57937,Alan Eck,Umpire,76,154,2019,REG,3
2019092204,57937,John Hussey,Referee,35,114,2019,REG,3
2019092204,57937,Kevin Codey,Down Judge,16,76,2019,REG,3
2019092204,57937,Brad Freeman,Back Judge,88,25,2019,REG,3
2019092204,57937,Allen Baynes,Field Judge,56,32,2019,REG,3
2019092205,57938,Jonah Monroe,Side Judge,120,148,2019,REG,3
2019092205,57938,Jerome Boger,Referee,23,103,2019,REG,3
2019092205,57938,Tony Steratore,Back Judge,112,131,2019,REG,3
2019092205,57938,Carl Paganelli,Umpire,124,84,2019,REG,3
2019092205,57938,David Meslow,Field Judge,118,92,2019,REG,3
2019092205,57938,Patrick Holt,Down Judge,106,182,2019,REG,3
2019092205,57938,Rusty Baynes,Line Judge,59,31,2019,REG,3
2019092206,57939,Eugene Hall,Side Judge,103,108,2019,REG,3
2019092206,57939,Michael Banks,Field Judge,72,20,2019,REG,3
2019092206,57939,Jeff Seeman,Line Judge,45,23,2019,REG,3
2019092206,57939,Carl Cheffers,Referee,51,3,2019,REG,3
2019092206,57939,Matthew Edwards,Back Judge,96,178,2019,REG,3
2019092206,57939,Danny Short,Down Judge,113,172,2019,REG,3
2019092206,57939,Mark Pellis,Umpire,131,85,2019,REG,3
2019092207,57940,Tim Podraza,Line Judge,47,123,2019,REG,3
2019092207,57940,Tony Corrente,Referee,99,37,2019,REG,3
2019092207,57940,Dana McKenzie,Down Judge,8,74,2019,REG,3
2019092207,57940,Todd Prukop,Back Judge,30,120,2019,REG,3
2019092207,57940,Anthony Jeffries,Field Judge,36,177,2019,REG,3
2019092207,57940,Bill Schuster,Umpire,129,88,2019,REG,3
2019092207,57940,Boris Cheek,Side Judge,41,26,2019,REG,3
2019092208,57941,Jeff Lamberth,Side Judge,21,27,2019,REG,3
2019092208,57941,Tripp Sutter,Line Judge,37,184,2019,REG,3
2019092208,57941,Scott Helverson,Back Judge,93,83,2019,REG,3
2019092208,57941,Terry Brown,Field Judge,43,96,2019,REG,3
2019092208,57941,Craig Wrolstad,Referee,4,24,2019,REG,3
2019092208,57941,Steven Woods,Umpire,54,173,2019,REG,3
2019092208,57941,Patrick Turner,Down Judge,13,70,2019,REG,3
2019092209,57942,Steve Patrick,Back Judge,17,143,2019,REG,3
2019092209,57942,Mark Perlman,Line Judge,9,49,2019,REG,3
2019092209,57942,Mearl Robinson,Field Judge,31,166,2019,REG,3
2019092209,57942,Bill Vinovich,Referee,52,4,2019,REG,3
2019092209,57942,Phil McKinnely,Down Judge,110,65,2019,REG,3
2019092209,57942,Greg Gautreaux,Side Judge,80,80,2019,REG,3
2019092209,57942,Bruce Stritesky,Umpire,102,50,2019,REG,3
2019092210,57943,Gregory Wilson,Back Judge,119,97,2019,REG,3
2019092210,57943,Gary Cavaletto,Side Judge,60,128,2019,REG,3
2019092210,57943,Nathan Jones,Field Judge,42,174,2019,REG,3
2019092210,57943,Clay Martin,Referee,19,46,2019,REG,3
2019092210,57943,Gary Arthur,Line Judge,108,77,2019,REG,3
2019092210,57943,Jerod Phillips,Down Judge,6,155,2019,REG,3
2019092210,57943,Fred Bryan,Umpire,11,98,2019,REG,3
2019092211,57944,Keith Washington,Field Judge,7,75,2019,REG,3
2019092211,57944,Mark Steinkerchner,Line Judge,84,56,2019,REG,3
2019092211,57944,Ronald Torbert,Referee,62,104,2019,REG,3
2019092211,57944,Sarah Thomas,Down Judge,53,107,2019,REG,3
2019092211,57944,"Terry Killens, Jr.",Umpire,77,183,2019,REG,3
2019092211,57944,Anthony Josselyn,Back Judge,67,156,2019,REG,3
2019092211,57944,Scott Edwards,Side Judge,3,7,2019,REG,3
2019092212,57945,Terrence Miles,Back Judge,111,139,2019,REG,3
2019092212,57945,Chad Hill,Side Judge,125,181,2019,REG,3
2019092212,57945,Derick Bowers,Down Judge,74,30,2019,REG,3
2019092212,57945,Brian Bolinger,Line Judge,40,167,2019,REG,3
2019092212,57945,Mike Weatherford,Field Judge,116,36,2019,REG,3
2019092212,57945,Scott Novak,Referee,1,94,2019,REG,3
2019092212,57945,Ramon George,Umpire,128,153,2019,REG,3
2019092213,57946,Dino Paganelli,Back Judge,105,16,2019,REG,3
2019092213,57946,Dyrol Prioleau,Field Judge,109,81,2019,REG,3
2019092213,57946,Dave Hawkshaw,Side Judge,107,163,2019,REG,3
2019092213,57946,Bryan Neale,Umpire,92,45,2019,REG,3
2019092213,57946,Bart Longson,Line Judge,2,147,2019,REG,3
2019092213,57946,Shawn Smith,Referee,14,150,2019,REG,3
2019092213,57946,Mark Hittner,Down Judge,28,118,2019,REG,3
2019092300,57947,Walt Anderson,Referee,66,19,2019,REG,3
2019092300,57947,Ruben Fowler,Umpire,71,130,2019,REG,3
2019092300,57947,Byron Boston,Line Judge,18,8,2019,REG,3
2019092300,57947,Rick Patterson,Side Judge,15,105,2019,REG,3
2019092300,57947,Tom Stephan,Down Judge,68,41,2019,REG,3
